target,dropped_pair,rmse_full_test,rmse_top20_test,test_std,top20_feats,model_full_path,model_top20_path,best_params
leaf_Otu0000052,,1.3957046954558316,1.406330659686286,1.4177059080457486,leaf_Otu0000025;root_Otu0000144;root_Otu0000021;Calcium;root_Otu0000102;leaf_Otu0000109;Sodium;root_Otu0000019;Phosphore;leaf_Otu0000101;Manganese;plant_OTU154;Elevation;leaf_Otu0000044;leaf_Otu0000120;longitude;leaf_Otu0000365;MAT;leaf_Otu0000066;leaf_Otu0000094,models2/full/xgb_full_leaf_Otu0000052.model,models2/top20/xgb_top20_leaf_Otu0000052.model,"{'colsample_bytree': 0.9, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.8}"
leaf_Otu0000057,,1.5198389755286703,1.6848778887900844,1.8886995118868295,Iron;plant_OTU149;Phosphore;latitude;root_Otu0000007;leaf_Otu0000070;leaf_Otu0000018;Magnesium;leaf_Otu0000074;leaf_Otu0000032;leaf_Otu0000025;root_Otu0000003;plant_OTU7;leaf_Otu0000004;leaf_Otu0000003;leaf_Otu0000037;OC;root_Otu0000020;plant_OTU204;Calcium,models2/full/xgb_full_leaf_Otu0000057.model,models2/top20/xgb_top20_leaf_Otu0000057.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.8}"
leaf_Otu0000058,root_Otu0000058,0.3482795160186693,0.36694225469663816,0.6456609560809783,leaf_Otu0000028;leaf_Otu0000006;leaf_Otu0000005,models2/full/xgb_full_leaf_Otu0000058.model,models2/top20/xgb_top20_leaf_Otu0000058.model,"{'colsample_bytree': 0.7, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.8}"
leaf_Otu0000063,root_Otu0000063,0.3209646481828484,0.35259240151541216,1.791466283713156,leaf_Otu0000016;leaf_Otu0000011;leaf_Otu0000051;root_Otu0000100;plant_OTU198;root_Otu0000102,models2/full/xgb_full_leaf_Otu0000063.model,models2/top20/xgb_top20_leaf_Otu0000063.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.8}"
leaf_Otu0000066,,0.7023045088241602,0.7763409870925235,0.7502387161144877,leaf_Otu0000109;Phosphore;Calcium;leaf_Otu0000101;pH;Iron;leaf_Otu0000012;root_Otu0000046;leaf_Otu0000052,models2/full/xgb_full_leaf_Otu0000066.model,models2/top20/xgb_top20_leaf_Otu0000066.model,"{'colsample_bytree': 0.9, 'gamma': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.7}"
leaf_Otu0000067,,0.8587081334000575,0.9597394999211161,1.0222454288575784,PPT_sp;leaf_Otu0000002;MCMT;leaf_Otu0000073;PPT_sm;root_Otu0000004;leaf_Otu0000037;plant_OTU49;PPT_wt;latitude;leaf_Otu0000025;root_Otu0000146;Aluminium;Nitrogen;root_Otu0000049;root_Otu0000003;leaf_Otu0000001;leaf_Otu0000115;root_Otu0000021;leaf_Otu0000057,models2/full/xgb_full_leaf_Otu0000067.model,models2/top20/xgb_top20_leaf_Otu0000067.model,"{'colsample_bytree': 0.9, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.7}"
leaf_Otu0000068,,0.44178308233022007,0.4899952136145254,0.21917665873542497,root_Otu0000174;plant_OTU136;plant_OTU10;root_Otu0000070;Manganese;plant_OTU3;root_Otu0000001;root_Otu0000049;plant_OTU71;MAT;plant_OTU1;leaf_Otu0000001;plant_OTU202;leaf_Otu0000033;plant_OTU100;plant_OTU65;plant_OTU46;leaf_Otu0000013;CN;plant_OTU143,models2/full/xgb_full_leaf_Otu0000068.model,models2/top20/xgb_top20_leaf_Otu0000068.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.9}"
leaf_Otu0000070,root_Otu0000070,2.0472900008384687,2.0828972261797154,2.0820248766321203,leaf_Otu0000022;leaf_Otu0000044;Potassium;root_Otu0000001;root_Otu0000258;plant_OTU154;Iron;root_Otu0000007;PPT_sm;MAT;leaf_Otu0000004;plant_OTU46;leaf_Otu0000010;CN;plant_richness;Nitrogen;leaf_Otu0000057;Elevation;Calcium;plant_OTU71,models2/full/xgb_full_leaf_Otu0000070.model,models2/top20/xgb_top20_leaf_Otu0000070.model,"{'colsample_bytree': 0.7, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.7}"
leaf_Otu0000073,,0.49932127749725497,0.5362850045195308,0.4925022908250458,MAT;Elevation;leaf_Otu0000067;PPT_at;PPT_sm;plant_OTU113;latitude;plant_OTU71;leaf_Otu0000057;plant_richness;pH;plant_OTU198;MCMT;leaf_Otu0000008,models2/full/xgb_full_leaf_Otu0000073.model,models2/top20/xgb_top20_leaf_Otu0000073.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'reg_alpha': 1.0, 'reg_lambda': 1.0, 'seed': 42, 'subsample': 0.8}"
leaf_Otu0000074,,1.2671760299981931,1.2690428492529329,1.2675614670724997,plant_OTU1;root_Otu0000049;root_Otu0000238;Sodium;root_Otu0000006;root_Otu0000005;root_Otu0000017;leaf_Otu0000018;root_Otu0000009;leaf_Otu0000120;Magnesium;WHC;MAT;root_Otu0000050;Nitrogen;OC;Elevation;root_Otu0000007;leaf_Otu0000057;plant_OTU179,models2/full/xgb_full_leaf_Otu0000074.model,models2/top20/xgb_top20_leaf_Otu0000074.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.9}"
leaf_Otu0000077,,4.50656156745462,4.639071899943412,4.526405896700034,PPT_wt;MCMT;plant_OTU146;latitude;plant_OTU192;longitude;PPT_sp;root_Otu0000019;leaf_Otu0000089;Elevation;Potassium;leaf_Otu0000036;leaf_Otu0000004;leaf_Otu0000109;leaf_Otu0000003;root_Otu0000007;leaf_Otu0000012;CN;leaf_Otu0000117;root_Otu0000122,models2/full/xgb_full_leaf_Otu0000077.model,models2/top20/xgb_top20_leaf_Otu0000077.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'seed': 42, 'subsample': 0.9}"
leaf_Otu0000078,,0.25405470414780024,0.25986417507966053,0.08070450315321166,Calcium;WHC;leaf_Otu0000023;leaf_Otu0000033;OC;leaf_Otu0000005;Nitrogen;root_Otu0000049;leaf_Otu0000009;Elevation;leaf_Otu0000137;leaf_Otu0000014;leaf_Otu0000002;root_Otu0000005;root_Otu0000050;plant_OTU143;root_Otu0000009;PPT_wt;MAT;latitude,models2/full/xgb_full_leaf_Otu0000078.model,models2/top20/xgb_top20_leaf_Otu0000078.model,"{'colsample_bytree': 0.7, 'gamma': 1.0, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 0.5, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.7}"
leaf_Otu0000084,,0.26028538293297826,0.23469669877606344,0.31904010450188985,plant_OTU132;Manganese;PPT_sp;plant_OTU149;plant_OTU71;latitude;Elevation;Phosphore;plant_OTU16;pH;CN;leaf_Otu0000120;Nitrogen;plant_OTU100;plant_OTU87;leaf_Otu0000157;leaf_Otu0000006;root_Otu0000021;leaf_Otu0000017;plant_OTU147,models2/full/xgb_full_leaf_Otu0000084.model,models2/top20/xgb_top20_leaf_Otu0000084.model,"{'colsample_bytree': 0.9, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'reg_alpha': 0.5, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.9}"
leaf_Otu0000089,,0.1336761865296878,,0.129958957190245,,models2/full/xgb_full_leaf_Otu0000089.model,,"{'colsample_bytree': 0.7, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'reg_alpha': 0.5, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.9}"
leaf_Otu0000093,,0.5519234449699003,0.5935898934086822,0.6387540324533236,plant_Shannon;leaf_Otu0000012;longitude;latitude;plant_OTU72;Iron;leaf_Otu0000037;leaf_Otu0000035;plant_OTU20;MAT;pH;Phosphore;leaf_Otu0000365;root_Otu0000258;leaf_Otu0000066;Calcium;MCMT;leaf_Otu0000008;leaf_Otu0000036;WHC,models2/full/xgb_full_leaf_Otu0000093.model,models2/top20/xgb_top20_leaf_Otu0000093.model,"{'colsample_bytree': 0.7, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 0.5, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.7}"
leaf_Otu0000094,,1.2155750761387545,1.225315388010108,1.1418971030593648,leaf_Otu0000052;leaf_Otu0000036;Phosphore;leaf_Otu0000003,models2/full/xgb_full_leaf_Otu0000094.model,models2/top20/xgb_top20_leaf_Otu0000094.model,"{'colsample_bytree': 0.7, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.7}"
leaf_Otu0000096,,0.5026787848034896,0.5443589601185924,0.5398703921029652,plant_OTU78;Elevation;leaf_Otu0000015;longitude;plant_OTU113;PPT_sp;plant_OTU149;leaf_Otu0000031;Iron;leaf_Otu0000038;WHC;plant_OTU88;leaf_Otu0000101;leaf_Otu0000010;plant_OTU20;plant_OTU18;Nitrogen;root_Otu0000024;leaf_Otu0000013;leaf_Otu0000117,models2/full/xgb_full_leaf_Otu0000096.model,models2/top20/xgb_top20_leaf_Otu0000096.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'reg_alpha': 0.5, 'reg_lambda': 1.0, 'seed': 42, 'subsample': 0.8}"
leaf_Otu0000100,root_Otu0000100,0.373235033163991,0.37919818116397547,0.9338574256819008,leaf_Otu0000011;leaf_Otu0000016;root_Otu0000011;Iron;root_Otu0000016,models2/full/xgb_full_leaf_Otu0000100.model,models2/top20/xgb_top20_leaf_Otu0000100.model,"{'colsample_bytree': 0.7, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.8}"
leaf_Otu0000101,,0.7054817356940833,0.704406718303512,0.5230529191491775,Phosphore;leaf_Otu0000052;Iron;Aluminium;leaf_Otu0000109;plant_OTU83;plant_Shannon;plant_OTU198;plant_OTU145;pH;leaf_Otu0000014;leaf_Otu0000096;root_Otu0000174;root_Otu0000144;PPT_sp;plant_OTU202;plant_OTU18;Sodium;root_Otu0000070;root_Otu0000163,models2/full/xgb_full_leaf_Otu0000101.model,models2/top20/xgb_top20_leaf_Otu0000101.model,"{'colsample_bytree': 0.7, 'gamma': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.7}"
leaf_Otu0000109,,0.4119512735868803,0.4298256872695937,0.5009186741917143,longitude;root_Otu0000007;root_Otu0000163;plant_OTU18;leaf_Otu0000101;plant_OTU67;WHC;leaf_Otu0000066;leaf_Otu0000077;root_Otu0000156;plant_OTU216;Iron;Calcium;MAT;leaf_Otu0000004;Aluminium;Magnesium,models2/full/xgb_full_leaf_Otu0000109.model,models2/top20/xgb_top20_leaf_Otu0000109.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.9}"
leaf_Otu0000115,,0.5025802440714112,0.5658720142505242,0.7198304175555662,plant_OTU132;pH;plant_OTU198;root_Otu0000070;root_Otu0000024;leaf_Otu0000116;leaf_Otu0000157;Aluminium;Magnesium;Sodium;plant_OTU16;leaf_Otu0000010;plant_OTU71;root_Otu0000021;leaf_Otu0000042;root_Otu0000258;Iron;leaf_Otu0000003;WHC;root_Otu0000019,models2/full/xgb_full_leaf_Otu0000115.model,models2/top20/xgb_top20_leaf_Otu0000115.model,"{'colsample_bytree': 0.9, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'seed': 42, 'subsample': 0.9}"
leaf_Otu0000116,,0.31902273817854615,0.405865226887755,0.3120079267754898,root_Otu0000144;leaf_Otu0000117;plant_OTU71;Aluminium;plant_OTU18;leaf_Otu0000096;MCMT;MAT;leaf_Otu0000004;Calcium;leaf_Otu0000073;Magnesium;root_Otu0000070;plant_richness;WHC;SOM;leaf_Otu0000137;leaf_Otu0000013;Nitrogen;root_Otu0000011,models2/full/xgb_full_leaf_Otu0000116.model,models2/top20/xgb_top20_leaf_Otu0000116.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.7}"
leaf_Otu0000117,,0.2551452824426629,0.25362667139596234,0.5613786713112665,pH;leaf_Otu0000116;leaf_Otu0000096;CN;root_Otu0000064;longitude,models2/full/xgb_full_leaf_Otu0000117.model,models2/top20/xgb_top20_leaf_Otu0000117.model,"{'colsample_bytree': 0.9, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.9}"
leaf_Otu0000120,,1.1589080045245022,1.2324848418558743,1.2086487834733997,leaf_Otu0000084;root_Otu0000006;pH;Nitrogen;CN;root_Otu0000005;Calcium;leaf_Otu0000014;leaf_Otu0000031;root_Otu0000121;root_Otu0000144;Aluminium;leaf_Otu0000052;Elevation;root_Otu0000001;plant_OTU204;leaf_Otu0000078;latitude;root_Otu0000009;leaf_Otu0000003,models2/full/xgb_full_leaf_Otu0000120.model,models2/top20/xgb_top20_leaf_Otu0000120.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.9}"
leaf_Otu0000137,,2.320666330993921,2.3196130246675932,2.2902261341381123,leaf_Otu0000027;WHC;leaf_Otu0000033;Calcium;leaf_Otu0000042;MCMT;leaf_Otu0000116;plant_OTU132;plant_OTU196;MAT;root_Otu0000001;leaf_Otu0000068;plant_OTU159;Elevation;leaf_Otu0000001;leaf_Otu0000115;latitude;plant_Shannon;longitude;leaf_Otu0000035,models2/full/xgb_full_leaf_Otu0000137.model,models2/top20/xgb_top20_leaf_Otu0000137.model,"{'colsample_bytree': 0.7, 'gamma': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.8}"
leaf_Otu0000152,,0.628500159879881,0.6506292969111968,0.8594790107335057,root_Otu0000114;root_Otu0000021;leaf_Otu0000003;Sodium;pH;plant_OTU7;Nitrogen;Potassium;leaf_Otu0000246;leaf_Otu0000013;Calcium;leaf_Otu0000002;leaf_Otu0000120;latitude;leaf_Otu0000004;Aluminium;leaf_Otu0000035;leaf_Otu0000031,models2/full/xgb_full_leaf_Otu0000152.model,models2/top20/xgb_top20_leaf_Otu0000152.model,"{'colsample_bytree': 0.9, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 0.5, 'reg_lambda': 1.0, 'seed': 42, 'subsample': 0.7}"
leaf_Otu0000157,,1.0458801524141672,1.0454059788617183,1.0403758324765042,Phosphore;Magnesium;latitude;leaf_Otu0000001;CN;Elevation;MCMT;plant_Shannon;Aluminium;plant_OTU16;plant_OTU132;Sodium;leaf_Otu0000011;root_Otu0000100;WHC;leaf_Otu0000051;leaf_Otu0000137,models2/full/xgb_full_leaf_Otu0000157.model,models2/top20/xgb_top20_leaf_Otu0000157.model,"{'colsample_bytree': 0.7, 'gamma': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.7}"
leaf_Otu0000179,,1.0967666732698305,1.1565630098623985,1.1997767715532779,PPT_sp;leaf_Otu0000025;leaf_Otu0000003;plant_OTU149;Calcium;leaf_Otu0000002;plant_OTU154;PPT_at;WHC;latitude;longitude;PPT_sm;leaf_Otu0000034;OC;leaf_Otu0000035;leaf_Otu0000022;root_Otu0000002;CN;leaf_Otu0000001;plant_OTU179,models2/full/xgb_full_leaf_Otu0000179.model,models2/top20/xgb_top20_leaf_Otu0000179.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.7}"
leaf_Otu0000246,,1.1969349536340066,1.2857924110384105,1.2321803695166083,plant_OTU83;root_Otu0000041;plant_OTU27;leaf_Otu0000029;leaf_Otu0000152;root_Otu0000021;leaf_Otu0000013;leaf_Otu0000002;Elevation;longitude;plant_OTU143,models2/full/xgb_full_leaf_Otu0000246.model,models2/top20/xgb_top20_leaf_Otu0000246.model,"{'colsample_bytree': 0.9, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.7}"
leaf_Otu0000365,,0.35493657398510076,0.366842411229112,0.3705221398098537,plant_OTU154;latitude;WHC;plant_OTU109;Nitrogen;plant_OTU132;leaf_Otu0000036;leaf_Otu0000115,models2/full/xgb_full_leaf_Otu0000365.model,models2/top20/xgb_top20_leaf_Otu0000365.model,"{'colsample_bytree': 0.7, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.8}"
root_Otu0000001,leaf_Otu0000001,0.8350041594353953,0.8855265871641155,1.1698699416126983,Elevation;PPT_at;PPT_sm;MCMT;plant_OTU16;root_Otu0000122;plant_OTU67;root_Otu0000016;longitude;plant_OTU192;MAT;plant_OTU71;root_Otu0000003;leaf_Otu0000005;root_Otu0000156;leaf_Otu0000014;plant_OTU3;plant_OTU100;PPT_sp;pH,models2/full/xgb_full_root_Otu0000001.model,models2/top20/xgb_top20_root_Otu0000001.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 0.5, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.9}"
root_Otu0000002,leaf_Otu0000002,2.121472829018985,2.224194879223293,7.879890211394887,leaf_Otu0000025;root_Otu0000030;leaf_Otu0000030;latitude;PPT_sm;root_Otu0000064;plant_richness;MCMT;leaf_Otu0000004;PPT_wt;Aluminium;Sodium;leaf_Otu0000010;plant_OTU143;leaf_Otu0000012;root_Otu0000026;Iron;plant_OTU109;leaf_Otu0000027;plant_OTU198,models2/full/xgb_full_root_Otu0000002.model,models2/top20/xgb_top20_root_Otu0000002.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 0.5, 'reg_lambda': 1.0, 'seed': 42, 'subsample': 0.9}"
root_Otu0000003,leaf_Otu0000003,1.0268587029038565,1.0392810371476195,1.0666369907485398,plant_richness;leaf_Otu0000073;plant_Shannon;leaf_Otu0000037;leaf_Otu0000018;plant_OTU202;PPT_sm;leaf_Otu0000004;leaf_Otu0000067;leaf_Otu0000025;Nitrogen;root_Otu0000024;Iron;Manganese;leaf_Otu0000033;root_Otu0000049;MCMT;leaf_Otu0000029;PPT_at;CN,models2/full/xgb_full_root_Otu0000003.model,models2/top20/xgb_top20_root_Otu0000003.model,"{'colsample_bytree': 0.9, 'gamma': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'reg_alpha': 0.5, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.7}"
root_Otu0000004,leaf_Otu0000004,1.0181409487168842,1.0019065460362735,1.020418564372511,WHC;leaf_Otu0000068;Phosphore;plant_OTU1;plant_OTU145;CN;plant_OTU10;leaf_Otu0000025;leaf_Otu0000109;PPT_sm;Calcium;pH;Elevation;Iron;root_Otu0000238;root_Otu0000024;leaf_Otu0000012;leaf_Otu0000001;SOM;latitude,models2/full/xgb_full_root_Otu0000004.model,models2/top20/xgb_top20_root_Otu0000004.model,"{'colsample_bytree': 0.7, 'gamma': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.8}"
root_Otu0000005,leaf_Otu0000005,0.35724106023371877,0.5485374324297729,4.612877626330434,leaf_Otu0000006;root_Otu0000009;leaf_Otu0000016;root_Otu0000006;root_Otu0000028;root_Otu0000017;leaf_Otu0000120;root_Otu0000058;root_Otu0000011;longitude;PPT_wt;leaf_Otu0000017;plant_OTU1;leaf_Otu0000084;leaf_Otu0000073;leaf_Otu0000038;leaf_Otu0000008;plant_OTU203;leaf_Otu0000004;leaf_Otu0000031,models2/full/xgb_full_root_Otu0000005.model,models2/top20/xgb_top20_root_Otu0000005.model,"{'colsample_bytree': 0.7, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'seed': 42, 'subsample': 0.9}"
root_Otu0000006,leaf_Otu0000006,0.4734250418808922,0.8100029408323987,4.21259689141851,root_Otu0000009;root_Otu0000005;root_Otu0000016;leaf_Otu0000005;CN;PPT_sm;Phosphore;Calcium;root_Otu0000017;Elevation;PPT_sp;leaf_Otu0000028;longitude;leaf_Otu0000009;MAT;pH;PPT_at;latitude;PPT_wt;plant_richness,models2/full/xgb_full_root_Otu0000006.model,models2/top20/xgb_top20_root_Otu0000006.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 0.5, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.7}"
root_Otu0000007,,1.655209498086513,2.085346461619159,2.11464221767479,plant_OTU88;leaf_Otu0000025;leaf_Otu0000013;root_Otu0000114;plant_OTU1;leaf_Otu0000031;leaf_Otu0000032;leaf_Otu0000109;Elevation;CN;leaf_Otu0000057;plant_OTU113;Potassium;root_Otu0000284;root_Otu0000049;leaf_Otu0000152;OC;root_Otu0000122;Calcium;leaf_Otu0000033,models2/full/xgb_full_root_Otu0000007.model,models2/top20/xgb_top20_root_Otu0000007.model,"{'colsample_bytree': 0.9, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 0.5, 'reg_lambda': 1.0, 'seed': 42, 'subsample': 0.9}"
