target,dropped_pair,rmse_full_test,rmse_top20_test,test_std,top20_feats,model_full_path,model_top20_path,best_params
root_Otu0000009,leaf_Otu0000009,0.5453291118104872,0.6857900079510915,2.024556242043653,root_Otu0000058;root_Otu0000006;root_Otu0000028;root_Otu0000005;root_Otu0000017;leaf_Otu0000058;leaf_Otu0000120;MAT;longitude;PPT_at;leaf_Otu0000006;Magnesium;Sodium,models2/full/xgb_full_root_Otu0000009.model,models2/top20/xgb_top20_root_Otu0000009.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 1.0, 'reg_lambda': 1.0, 'seed': 42, 'subsample': 0.8}"
root_Otu0000011,leaf_Otu0000011,1.2193036163423816,1.1921126329462752,6.4383203389541945,leaf_Otu0000063;leaf_Otu0000100;leaf_Otu0000016;leaf_Otu0000051;root_Otu0000063;root_Otu0000016;PPT_sm;root_Otu0000001;plant_OTU78;leaf_Otu0000031;root_Otu0000100;leaf_Otu0000038;MAT;leaf_Otu0000096;root_Otu0000051;leaf_Otu0000035;plant_OTU49;Phosphore;plant_OTU147;Sodium,models2/full/xgb_full_root_Otu0000011.model,models2/top20/xgb_top20_root_Otu0000011.model,"{'colsample_bytree': 0.7, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'seed': 42, 'subsample': 0.9}"
root_Otu0000016,leaf_Otu0000016,1.0167600414912665,0.6324391888407324,4.866137968519754,leaf_Otu0000100;leaf_Otu0000011;leaf_Otu0000051;leaf_Otu0000063;root_Otu0000011;root_Otu0000063;root_Otu0000051;leaf_Otu0000013;MAT;PPT_sm;leaf_Otu0000029;plant_OTU154;leaf_Otu0000120;leaf_Otu0000004;root_Otu0000100;leaf_Otu0000084;plant_OTU65;root_Otu0000121;leaf_Otu0000001;leaf_Otu0000157,models2/full/xgb_full_root_Otu0000016.model,models2/top20/xgb_top20_root_Otu0000016.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.9}"
root_Otu0000017,leaf_Otu0000017,0.27864143455803975,0.292630243583316,1.5289179781998306,root_Otu0000005;root_Otu0000009;root_Otu0000028;root_Otu0000058;leaf_Otu0000009;PPT_at;root_Otu0000001;leaf_Otu0000089;PPT_wt;OC;leaf_Otu0000036;leaf_Otu0000003;leaf_Otu0000004;Magnesium;plant_OTU203;plant_OTU113;leaf_Otu0000073;leaf_Otu0000120;CN,models2/full/xgb_full_root_Otu0000017.model,models2/top20/xgb_top20_root_Otu0000017.model,"{'colsample_bytree': 0.9, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'reg_alpha': 0.5, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.8}"
root_Otu0000019,,1.34328922164464,1.524028725250287,1.5413287544801029,leaf_Otu0000029;plant_OTU67;leaf_Otu0000015;leaf_Otu0000003;leaf_Otu0000014;Phosphore;plant_richness;latitude;leaf_Otu0000004;plant_OTU46;leaf_Otu0000010;longitude;leaf_Otu0000109;leaf_Otu0000036;plant_OTU87;plant_OTU1;root_Otu0000021;plant_OTU114;plant_OTU27;plant_OTU179,models2/full/xgb_full_root_Otu0000019.model,models2/top20/xgb_top20_root_Otu0000019.model,"{'colsample_bytree': 0.9, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'reg_alpha': 0.5, 'reg_lambda': 1.0, 'seed': 42, 'subsample': 0.9}"
root_Otu0000020,,0.998108625430689,1.143613415475328,1.1534004985670736,leaf_Otu0000013;Iron;plant_OTU198;Magnesium;leaf_Otu0000067;plant_OTU216;plant_OTU154;leaf_Otu0000031;CN;pH;root_Otu0000003;leaf_Otu0000038;leaf_Otu0000034;leaf_Otu0000014;latitude;leaf_Otu0000016;leaf_Otu0000001;leaf_Otu0000015;leaf_Otu0000003;plant_OTU65,models2/full/xgb_full_root_Otu0000020.model,models2/top20/xgb_top20_root_Otu0000020.model,"{'colsample_bytree': 0.9, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 0.5, 'reg_lambda': 1.0, 'seed': 42, 'subsample': 0.8}"
root_Otu0000021,,0.7228426691004681,0.8182756157203852,0.8156981869992951,leaf_Otu0000052;leaf_Otu0000152;leaf_Otu0000004;plant_OTU27;leaf_Otu0000115;leaf_Otu0000003;leaf_Otu0000010;latitude;Elevation;plant_OTU216;Nitrogen;leaf_Otu0000025;Sodium;leaf_Otu0000018;leaf_Otu0000246;longitude;PPT_sp;pH;OC;MCMT,models2/full/xgb_full_root_Otu0000021.model,models2/top20/xgb_top20_root_Otu0000021.model,"{'colsample_bytree': 0.7, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 1.0, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.7}"
root_Otu0000024,,0.25356013189902915,0.2566491983785611,0.2131981040108584,leaf_Otu0000010;leaf_Otu0000015;latitude;leaf_Otu0000013;PPT_sp;leaf_Otu0000025;plant_OTU198;leaf_Otu0000035;leaf_Otu0000078;CN;Nitrogen;Manganese;root_Otu0000004;Sodium;PPT_at;leaf_Otu0000042;plant_OTU216;root_Otu0000003;PPT_wt,models2/full/xgb_full_root_Otu0000024.model,models2/top20/xgb_top20_root_Otu0000024.model,"{'colsample_bytree': 0.7, 'gamma': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.9}"
root_Otu0000026,,2.1262144153929885,2.1346597559209948,2.187211468824805,root_Otu0000021;plant_OTU15;root_Otu0000075;plant_OTU65;leaf_Otu0000001;plant_OTU216;root_Otu0000019;root_Otu0000070;root_Otu0000020;plant_OTU10;root_Otu0000174;leaf_Otu0000003;root_Otu0000004;Phosphore;Magnesium;leaf_Otu0000022;plant_OTU3;plant_OTU149;leaf_Otu0000109;plant_OTU113,models2/full/xgb_full_root_Otu0000026.model,models2/top20/xgb_top20_root_Otu0000026.model,"{'colsample_bytree': 0.9, 'gamma': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.7}"
root_Otu0000028,leaf_Otu0000028,0.2985359400999872,0.32661176060502584,1.0831479110396423,root_Otu0000006;root_Otu0000005;root_Otu0000009;leaf_Otu0000017;leaf_Otu0000009;leaf_Otu0000005;root_Otu0000058;leaf_Otu0000006;root_Otu0000017;leaf_Otu0000058;PPT_at;leaf_Otu0000120;PPT_sm,models2/full/xgb_full_root_Otu0000028.model,models2/top20/xgb_top20_root_Otu0000028.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'reg_alpha': 0.5, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.8}"
root_Otu0000030,leaf_Otu0000030,0.30454384278247154,0.272159821103682,0.7941417862603432,root_Otu0000002;latitude;PPT_sp;leaf_Otu0000042;leaf_Otu0000002;Calcium;Phosphore;Potassium;plant_OTU1,models2/full/xgb_full_root_Otu0000030.model,models2/top20/xgb_top20_root_Otu0000030.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 0.5, 'reg_lambda': 1.0, 'seed': 42, 'subsample': 0.9}"
root_Otu0000041,,0.49733938629021357,0.5171711534663138,0.49990540874064127,plant_OTU8;Sodium;leaf_Otu0000093;leaf_Otu0000003;Aluminium;leaf_Otu0000018;Magnesium;leaf_Otu0000246;MCMT;leaf_Otu0000068;PPT_sp;MAT;Elevation;plant_Shannon;pH;plant_OTU71;Calcium;PPT_wt;leaf_Otu0000120;leaf_Otu0000004,models2/full/xgb_full_root_Otu0000041.model,models2/top20/xgb_top20_root_Otu0000041.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.8}"
root_Otu0000046,,2.101267703066505,2.15377077826138,2.3327356505335337,PPT_at;Sodium;leaf_Otu0000025;leaf_Otu0000033;root_Otu0000007;leaf_Otu0000066;plant_OTU3;plant_OTU49;root_Otu0000989;leaf_Otu0000013;CN;Magnesium;root_Otu0000102;root_Otu0000114;leaf_Otu0000010;Elevation;leaf_Otu0000109;plant_OTU78;leaf_Otu0000011;plant_OTU4,models2/full/xgb_full_root_Otu0000046.model,models2/top20/xgb_top20_root_Otu0000046.model,"{'colsample_bytree': 0.9, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 1.0, 'reg_lambda': 1.0, 'seed': 42, 'subsample': 0.7}"
root_Otu0000049,,1.283662733311631,1.5455070332008367,1.5334586644106134,leaf_Otu0000013;leaf_Otu0000015;leaf_Otu0000029;root_Otu0000146;Elevation;leaf_Otu0000033;Sodium;plant_OTU136;root_Otu0000021;leaf_Otu0000152;Nitrogen;WHC;plant_OTU27;leaf_Otu0000014;root_Otu0000238;leaf_Otu0000078;PPT_sp;CN;OC;pH,models2/full/xgb_full_root_Otu0000049.model,models2/top20/xgb_top20_root_Otu0000049.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 1.0, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.7}"
root_Otu0000050,,0.7255356105460338,0.7268650506998564,0.6906217043245513,leaf_Otu0000010;root_Otu0000122;leaf_Otu0000089;leaf_Otu0000074;plant_Shannon;root_Otu0000258;pH;Calcium;Sodium;leaf_Otu0000068;PPT_at;plant_OTU20;leaf_Otu0000008;plant_richness;plant_OTU113;leaf_Otu0000051;root_Otu0000102;CN;MAT;leaf_Otu0000015,models2/full/xgb_full_root_Otu0000050.model,models2/top20/xgb_top20_root_Otu0000050.model,"{'colsample_bytree': 0.7, 'gamma': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.7}"
root_Otu0000051,leaf_Otu0000051,0.3909037450283312,0.36592908115552214,2.1397944401900966,leaf_Otu0000011;leaf_Otu0000016;root_Otu0000063;root_Otu0000016;root_Otu0000100;root_Otu0000011;leaf_Otu0000063;leaf_Otu0000013;leaf_Otu0000100,models2/full/xgb_full_root_Otu0000051.model,models2/top20/xgb_top20_root_Otu0000051.model,"{'colsample_bytree': 0.7, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.7}"
root_Otu0000058,leaf_Otu0000058,0.19848087771881587,0.2583866141224323,0.4833801307779725,root_Otu0000006;root_Otu0000005;leaf_Otu0000005;leaf_Otu0000009,models2/full/xgb_full_root_Otu0000058.model,models2/top20/xgb_top20_root_Otu0000058.model,"{'colsample_bytree': 0.9, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.7}"
root_Otu0000063,leaf_Otu0000063,0.33439194111289233,0.3156211035338407,2.1554983036770095,leaf_Otu0000011;leaf_Otu0000016;root_Otu0000011;root_Otu0000051;root_Otu0000016;leaf_Otu0000051;plant_OTU1,models2/full/xgb_full_root_Otu0000063.model,models2/top20/xgb_top20_root_Otu0000063.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.7}"
root_Otu0000064,,3.371393002503145,3.380301033065681,3.327299711678266,leaf_Otu0000044;WHC;Phosphore;longitude;latitude;MCMT;root_Otu0000001;Magnesium;leaf_Otu0000117;root_Otu0000146;Nitrogen;leaf_Otu0000094;Potassium;CN;MAT;leaf_Otu0000032;leaf_Otu0000036;Elevation,models2/full/xgb_full_root_Otu0000064.model,models2/top20/xgb_top20_root_Otu0000064.model,"{'colsample_bytree': 0.9, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.7}"
root_Otu0000070,leaf_Otu0000070,1.049981227979695,1.1109148227086187,1.0948818533700606,leaf_Otu0000115;latitude;Iron;longitude;Elevation;plant_OTU154;PPT_sm;plant_OTU1;MCMT;PPT_wt;plant_OTU10;leaf_Otu0000109;leaf_Otu0000101;plant_OTU132;Magnesium;Phosphore;root_Otu0000007;Calcium;PPT_at;leaf_Otu0000025,models2/full/xgb_full_root_Otu0000070.model,models2/top20/xgb_top20_root_Otu0000070.model,"{'colsample_bytree': 0.7, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.9}"
root_Otu0000075,,1.3890653764299319,1.4978374986656728,1.4736104727697104,leaf_Otu0000246;leaf_Otu0000029;leaf_Otu0000035;leaf_Otu0000084;leaf_Otu0000078;plant_OTU143;plant_OTU147;plant_OTU100;plant_OTU198;leaf_Otu0000152;leaf_Otu0000074;MAT;Sodium;plant_OTU216;plant_OTU67;OC;root_Otu0000001;plant_OTU149;Nitrogen;leaf_Otu0000005,models2/full/xgb_full_root_Otu0000075.model,models2/top20/xgb_top20_root_Otu0000075.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'reg_alpha': 1.0, 'reg_lambda': 1.0, 'seed': 42, 'subsample': 0.7}"
root_Otu0000076,,0.4838052046265711,0.4842696725846842,0.48218242463419037,plant_OTU198;plant_OTU132;leaf_Otu0000137;leaf_Otu0000115;leaf_Otu0000116;leaf_Otu0000010;leaf_Otu0000157;CN;leaf_Otu0000035;root_Otu0000075;plant_OTU100,models2/full/xgb_full_root_Otu0000076.model,models2/top20/xgb_top20_root_Otu0000076.model,"{'colsample_bytree': 0.7, 'gamma': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.7}"
root_Otu0000100,leaf_Otu0000100,0.31617446025420975,0.41270080045381496,1.4196066697870358,root_Otu0000011;leaf_Otu0000016;leaf_Otu0000011;root_Otu0000016;plant_OTU198;root_Otu0000051;pH;plant_OTU192;leaf_Otu0000005;root_Otu0000063;PPT_at;plant_OTU136;PPT_wt;latitude;longitude;plant_OTU113,models2/full/xgb_full_root_Otu0000100.model,models2/top20/xgb_top20_root_Otu0000100.model,"{'colsample_bytree': 0.9, 'gamma': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.7}"
root_Otu0000102,,6.34734799468493,6.601169968216417,6.7668168517179055,Iron;leaf_Otu0000031;leaf_Otu0000057;leaf_Otu0000074;root_Otu0000114;plant_OTU203;leaf_Otu0000070;MCMT;Aluminium;root_Otu0000284;leaf_Otu0000115;Sodium;leaf_Otu0000052;plant_OTU114;root_Otu0000021;root_Otu0000050;root_Otu0000007;leaf_Otu0000042;longitude;leaf_Otu0000089,models2/full/xgb_full_root_Otu0000102.model,models2/top20/xgb_top20_root_Otu0000102.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 0.5, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.7}"
root_Otu0000114,,3.725074992420932,3.7355489924184533,3.860765163112693,leaf_Otu0000152;Sodium;leaf_Otu0000066;root_Otu0000122;leaf_Otu0000109;plant_OTU149;plant_OTU202;plant_OTU192;Nitrogen;root_Otu0000102;Potassium;leaf_Otu0000012;root_Otu0000003;longitude;leaf_Otu0000003;OC;Aluminium;plant_OTU109;latitude;leaf_Otu0000157,models2/full/xgb_full_root_Otu0000114.model,models2/top20/xgb_top20_root_Otu0000114.model,"{'colsample_bytree': 0.9, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.7}"
root_Otu0000121,,0.5952408673005608,0.5975896917520325,0.5943890489926702,leaf_Otu0000038;PPT_sm;root_Otu0000122;Calcium;MCMT;plant_OTU87;leaf_Otu0000013;leaf_Otu0000025;plant_OTU27;leaf_Otu0000120;plant_OTU154,models2/full/xgb_full_root_Otu0000121.model,models2/top20/xgb_top20_root_Otu0000121.model,"{'colsample_bytree': 0.7, 'gamma': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.7}"
root_Otu0000122,,0.3094482270661087,0.3217371068171781,0.7270487668168941,leaf_Otu0000012;root_Otu0000163;root_Otu0000199;Iron;leaf_Otu0000109;pH;Manganese;plant_OTU72;Elevation;root_Otu0000005;leaf_Otu0000038;root_Otu0000070;MCMT;Aluminium;plant_OTU46;CN;plant_OTU192;plant_OTU136;plant_OTU198,models2/full/xgb_full_root_Otu0000122.model,models2/top20/xgb_top20_root_Otu0000122.model,"{'colsample_bytree': 0.9, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 0.5, 'reg_lambda': 1.0, 'seed': 42, 'subsample': 0.9}"
root_Otu0000144,,0.14926930766803417,0.15160352256475948,0.0,leaf_Otu0000052;leaf_Otu0000120;Elevation;MCMT;CN;PPT_wt;root_Otu0000284;leaf_Otu0000066;Nitrogen,models2/full/xgb_full_root_Otu0000144.model,models2/top20/xgb_top20_root_Otu0000144.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.7}"
root_Otu0000146,,0.4090028096381115,0.40721524779038126,0.13695973629638614,root_Otu0000049;PPT_wt;CN;leaf_Otu0000029;leaf_Otu0000032;root_Otu0000258;PPT_sp;leaf_Otu0000023;PPT_sm;latitude;longitude;WHC;MAT;Elevation;plant_OTU20;plant_OTU154;plant_OTU204;root_Otu0000064;leaf_Otu0000025;leaf_Otu0000089,models2/full/xgb_full_root_Otu0000146.model,models2/top20/xgb_top20_root_Otu0000146.model,"{'colsample_bytree': 0.7, 'gamma': 1.0, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.9}"
root_Otu0000156,,0.642437073720531,0.6365837256675813,0.714855737603698,Phosphore;plant_OTU27;Magnesium;leaf_Otu0000015;plant_OTU8;leaf_Otu0000030;Sodium;SOM;root_Otu0000030;latitude;leaf_Otu0000109;leaf_Otu0000032;leaf_Otu0000152;longitude;PPT_sm;OC;Potassium;root_Otu0000002;plant_OTU146;plant_OTU88,models2/full/xgb_full_root_Otu0000156.model,models2/top20/xgb_top20_root_Otu0000156.model,"{'colsample_bytree': 0.7, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.9}"
root_Otu0000163,,0.106554508625561,0.11717790208591895,0.30344107200662107,pH;leaf_Otu0000109;leaf_Otu0000012;latitude;root_Otu0000122;leaf_Otu0000025;leaf_Otu0000077;root_Otu0000199,models2/full/xgb_full_root_Otu0000163.model,models2/top20/xgb_top20_root_Otu0000163.model,"{'colsample_bytree': 0.9, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.9}"
root_Otu0000174,,0.7376571326446509,0.7491654682315881,0.6348745886326576,PPT_sp;plant_OTU113;leaf_Otu0000014;plant_OTU198;plant_OTU146;leaf_Otu0000001;PPT_wt;leaf_Otu0000042;pH;Aluminium;WHC;plant_OTU83;plant_OTU3;plant_OTU10;leaf_Otu0000003;Manganese;plant_richness;plant_OTU15;latitude;root_Otu0000989,models2/full/xgb_full_root_Otu0000174.model,models2/top20/xgb_top20_root_Otu0000174.model,"{'colsample_bytree': 0.7, 'gamma': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.7}"
root_Otu0000199,,0.0835821465680608,0.08704605341454325,0.26872493826162364,root_Otu0000163;root_Otu0000122;root_Otu0000114;plant_OTU18;plant_OTU198;root_Otu0000007;Sodium;leaf_Otu0000012,models2/full/xgb_full_root_Otu0000199.model,models2/top20/xgb_top20_root_Otu0000199.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.9}"
root_Otu0000238,,0.583517481859015,0.5852133717187956,0.1169099317305332,leaf_Otu0000029;leaf_Otu0000074;leaf_Otu0000013;pH;Sodium;root_Otu0000020;root_Otu0000050;leaf_Otu0000031;plant_OTU204;root_Otu0000102;leaf_Otu0000067;plant_OTU216;longitude;plant_OTU149;leaf_Otu0000002;leaf_Otu0000101;root_Otu0000004;root_Otu0000075;plant_OTU1;Aluminium,models2/full/xgb_full_root_Otu0000238.model,models2/top20/xgb_top20_root_Otu0000238.model,"{'colsample_bytree': 0.9, 'gamma': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.7}"
root_Otu0000258,,3.256810070573532,3.5884362615926775,3.7793758144230805,longitude;leaf_Otu0000002;leaf_Otu0000018;PPT_sm;leaf_Otu0000246;leaf_Otu0000034;Sodium;pH;plant_OTU71;plant_richness;MAT;plant_OTU114;leaf_Otu0000093;leaf_Otu0000013;PPT_wt;leaf_Otu0000029;leaf_Otu0000012;leaf_Otu0000042;plant_OTU146;leaf_Otu0000115,models2/full/xgb_full_root_Otu0000258.model,models2/top20/xgb_top20_root_Otu0000258.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 5, 'objective': 'reg:squarederror', 'reg_alpha': 0.5, 'reg_lambda': 1.0, 'seed': 42, 'subsample': 0.7}"
root_Otu0000284,,0.14602485248185762,0.1810684610990877,0.0,plant_OTU113;leaf_Otu0000025;plant_OTU87;plant_OTU1;MAT;leaf_Otu0000117;WHC;root_Otu0000001;PPT_sm;leaf_Otu0000109;Sodium;OC;Iron;latitude;leaf_Otu0000036;leaf_Otu0000002;plant_OTU15;plant_OTU159;root_Otu0000007;longitude,models2/full/xgb_full_root_Otu0000284.model,models2/top20/xgb_top20_root_Otu0000284.model,"{'colsample_bytree': 0.7, 'gamma': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.7}"
root_Otu0000989,,0.25817537719818956,0.2574634546298897,0.2311621114720101,plant_richness;plant_Shannon;root_Otu0000003;plant_OTU198;leaf_Otu0000070;leaf_Otu0000035;leaf_Otu0000006;Nitrogen;PPT_sm;plant_OTU196;leaf_Otu0000101;leaf_Otu0000014;WHC;OC;Aluminium;SOM;root_Otu0000019;leaf_Otu0000010;root_Otu0000070;PPT_wt,models2/full/xgb_full_root_Otu0000989.model,models2/top20/xgb_top20_root_Otu0000989.model,"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'seed': 42, 'subsample': 0.7}"
